Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Chymotrypsin CID,Coverage (%) Chymotrypsin EtHCD,Coverage (%) Tryspsin CID,Coverage (%) Trypsin EtHCD,Area Chymotrypsin CID,Area Chymotrypsin EtHCD,Area Tryspsin CID,Area Trypsin EtHCD,#Peptides,#Unique,#Spec Chymotrypsin CID,#Spec Chymotrypsin EtHCD,#Spec Tryspsin CID,#Spec Trypsin EtHCD,PTM,Avg. Mass,Description
93,55,P04406|G3P_HUMAN,393.39,96,82,73,65,58,4.6052E8,4.5755E8,2.7061E8,3.3017E8,112,112,85,46,97,68,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Methylation(KR); 9 more,36053,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3
94,23,P05062|ALDOB_HUMAN,393.38,96,76,69,71,56,6.129E8,9.1866E8,3.9227E8,3.4087E8,117,111,95,70,82,48,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; 7 more,39473,Fructose-bisphosphate aldolase B OS=Homo sapiens OX=9606 GN=ALDOB PE=1 SV=2
120,130,Q7Z5L0|VMO1_HUMAN,392.46,80,73,70,61,52,8.6857E8,9.855E8,5.5454E8,4.5694E8,86,86,83,42,69,22,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); 11 more,21534,Vitelline membrane outer layer protein 1 homolog OS=Homo sapiens OX=9606 GN=VMO1 PE=1 SV=1
78,62,P02760|AMBP_HUMAN,391.74,78,60,49,62,51,2.764E9,2.8938E9,7.3076E8,5.2167E8,116,116,100,69,118,52,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Methylation(KR); 9 more,39000,Protein AMBP OS=Homo sapiens OX=9606 GN=AMBP PE=1 SV=1
75,97,P68133|ACTS_HUMAN,390.39,64,43,47,50,40,,,0,,116,1,78,103,118,59,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 14 more,42051,Actin  alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1
103,118,P04180|LCAT_HUMAN,389.91,82,64,57,57,54,6.9934E8,7.6236E8,3.7574E8,4.2228E8,130,129,91,69,67,49,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Sodium adduct; 5 more,49578,Phosphatidylcholine-sterol acyltransferase OS=Homo sapiens OX=9606 GN=LCAT PE=1 SV=1
80,100,Q6S8J3|POTEE_HUMAN,389.85,23,14,17,16,13,,,,,96,0,105,85,97,49,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 10 more,121363,POTE ankyrin domain family member E OS=Homo sapiens OX=9606 GN=POTEE PE=2 SV=3
110,89,O00391|QSOX1_HUMAN,389.40,64,33,41,51,45,2.4552E8,2.9887E8,2.4444E8,1.8146E8,124,124,70,58,81,47,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 3 more,82578,Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3
71,105,Q04695|K1C17_HUMAN,385.29,93,55,38,90,69,3.6839E7,1.5529E7,1.6861E8,1.5094E8,143,43,64,37,185,85,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; 11 more,48106,Keratin  type I cytoskeletal 17 OS=Homo sapiens OX=9606 GN=KRT17 PE=1 SV=2
116,107,P06727|APOA4_HUMAN,382.49,91,46,41,78,65,1.7444E8,2.1208E8,3.8049E8,3.9474E8,100,100,30,33,94,75,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamylation; Amidation,45399,Apolipoprotein A-IV OS=Homo sapiens OX=9606 GN=APOA4 PE=1 SV=3
145,90,Q02413|DSG1_HUMAN,380.97,56,29,20,35,34,1.1589E8,1.016E8,1.491E8,1.4158E8,84,82,51,23,63,45,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dehydration; Pyro-glu from Q; Amidation,113748,Desmoglein-1 OS=Homo sapiens OX=9606 GN=DSG1 PE=1 SV=2
141,159,Q08174|PCDH1_HUMAN,379.71,62,55,39,23,19,2.9199E8,3.3673E8,7.2375E7,7.3619E7,96,95,85,48,39,18,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Sodium adduct; Monoglutamyl,114743,Protocadherin-1 OS=Homo sapiens OX=9606 GN=PCDH1 PE=1 SV=2
85,113,Q12805|FBLN3_HUMAN,376.51,85,65,59,50,47,1.7912E9,3.9685E9,1.2899E9,1.2945E9,109,109,72,77,122,48,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 5 more,54641,EGF-containing fibulin-like extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=EFEMP1 PE=1 SV=2
86,144,Q16769|QPCT_HUMAN,376.51,83,57,58,69,63,5.2113E8,5.6485E8,8.6878E8,8.0809E8,105,105,65,42,118,84,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; 5 more,40877,Glutaminyl-peptide cyclotransferase OS=Homo sapiens OX=9606 GN=QPCT PE=1 SV=1
101,153,P39059|COFA1_HUMAN,374.62,17,14,11,13,13,2.2216E9,2.2123E9,4.1676E8,5.9903E8,104,104,103,79,66,33,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 4 more,141720,Collagen alpha-1(XV) chain OS=Homo sapiens OX=9606 GN=COL15A1 PE=1 SV=2
122,75,P16444|DPEP1_HUMAN,374.34,85,57,60,78,63,2.442E8,3.7558E8,2.5457E8,2.2777E8,90,90,45,47,78,43,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 2 more,45674,Dipeptidase 1 OS=Homo sapiens OX=9606 GN=DPEP1 PE=1 SV=3
123,124,Q9UN70|PCDGK_HUMAN,373.53,58,41,39,31,20,2.7379E8,2.904E8,1.2004E8,1.0816E8,100,99,82,46,56,27,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Sodium adduct; Pyro-glu from E,101077,Protocadherin gamma-C3 OS=Homo sapiens OX=9606 GN=PCDHGC3 PE=1 SV=1
174,48,Q08380|LG3BP_HUMAN,372.96,73,39,25,52,47,1.6358E8,1.7167E8,1.3589E8,1.467E8,83,83,47,19,58,34,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Sodium adduct; Mutation,65331,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1
128,83,P10619|PPGB_HUMAN,372.93,73,57,46,35,32,5.8622E8,5.5624E8,1.0316E8,9.8867E7,101,101,99,51,32,26,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Sodium adduct; 2 more,54466,Lysosomal protective protein OS=Homo sapiens OX=9606 GN=CTSA PE=1 SV=2
102,197,Q7Z794|K2C1B_HUMAN,372.05,52,16,10,42,40,3.7149E6,1.9331E6,4.9462E7,5.6561E7,89,40,47,28,147,56,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; 11 more,61901,Keratin  type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=2 SV=3
127,231,P02042|HBD_HUMAN,371.40,99,64,54,97,90,2.8606E7,1.973E6,2.5304E7,3.1133E7,83,19,45,33,76,55,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); 6 more,16055,Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2
155,82,P08195|4F2_HUMAN,371.24,63,47,34,44,35,2.7127E8,2.7384E8,1.3624E8,1.0869E8,89,89,60,35,53,25,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Pyro-glu from Q,67994,4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=3
133,104,P15291|B4GT1_HUMAN,371.03,67,53,45,41,40,4.1372E8,3.3713E8,1.3585E8,1.2367E8,90,89,75,40,60,28,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); Carbamylation; 3 more,43920,Beta-1 4-galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=B4GALT1 PE=1 SV=5
87,208,P0DJD7|PEPA4_HUMAN,370.75,91,85,71,16,12,,,,,120,0,195,85,14,13,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dihydroxy; 5 more,41977,Pepsin A-4 OS=Homo sapiens OX=9606 GN=PGA4 PE=1 SV=1
108,175,P15144|AMPN_HUMAN,370.41,78,45,29,58,50,3.7401E8,3.7177E8,2.4768E8,2.9101E8,123,123,81,37,91,62,Acetylation (N-term); Oxidation (M); Phosphorylation (STY); Deamidation (NQ); Carbamidomethylation; 4 more,109539,Aminopeptidase N OS=Homo sapiens OX=9606 GN=ANPEP PE=1 SV=4
109,203,O96009|NAPSA_HUMAN,369.91,75,63,57,27,28,1.0989E9,1.231E9,3.7662E8,4.0685E8,114,112,112,64,57,31,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Dehydration; 6 more,45387,Napsin-A OS=Homo sapiens OX=9606 GN=NAPSA PE=1 SV=1
96,103,P07195|LDHB_HUMAN,369.07,92,80,60,66,57,4.5798E8,4.8584E8,3.1577E8,2.5857E8,116,95,109,75,61,41,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; 3 more,36639,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2
99,196,P0DJD9|PEPA5_HUMAN,369.07,91,85,71,16,12,4.9994E7,2.8405E7,,,118,8,178,76,14,13,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dihydroxy; 5 more,41993,Pepsin A-5 OS=Homo sapiens OX=9606 GN=PGA5 PE=1 SV=1
90,223,P0DJD8|PEPA3_HUMAN,368.76,91,85,70,18,13,3.4257E6,5.1719E7,2.6568E6,2.3103E6,118,4,190,81,15,14,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dihydroxy; 5 more,41976,Pepsin A-3 OS=Homo sapiens OX=9606 GN=PGA3 PE=1 SV=1
148,116,P00966|ASSY_HUMAN,368.63,85,54,53,68,48,2.5792E8,3.7425E8,1.3268E8,1.4629E8,91,91,55,46,52,27,Oxidation (M); Carbamidomethylation; Carbamylation; Pyro-glu from Q,46530,Argininosuccinate synthase OS=Homo sapiens OX=9606 GN=ASS1 PE=1 SV=2
125,64,P00352|AL1A1_HUMAN,367.51,90,66,50,76,55,2.2742E8,2.5082E8,1.9283E8,1.9518E8,94,87,56,32,79,44,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 3 more,54862,Retinal dehydrogenase 1 OS=Homo sapiens OX=9606 GN=ALDH1A1 PE=1 SV=2
192,132,Q9BYE9|CDHR2_HUMAN,366.84,51,36,30,18,9,1.9384E8,3.1256E8,4.1219E7,3.4846E7,87,87,58,43,33,10,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dehydration; 2 more,141542,Cadherin-related family member 2 OS=Homo sapiens OX=9606 GN=CDHR2 PE=1 SV=2
76,122,P22792|CPN2_HUMAN,366.39,82,70,59,58,49,1.8088E9,1.7708E9,4.8015E8,4.2872E8,153,152,142,91,75,38,Acetylation (N-term); Oxidation (M); Acetylation (K); Phosphorylation (STY); Deamidation (NQ); 6 more,60557,Carboxypeptidase N subunit 2 OS=Homo sapiens OX=9606 GN=CPN2 PE=1 SV=3
193,59,O95865|DDAH2_HUMAN,365.21,94,80,67,71,68,2.1378E8,2.7646E8,1.2488E8,1.4989E8,64,63,56,36,34,18,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 2 more,29644,N(G) N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Homo sapiens OX=9606 GN=DDAH2 PE=1 SV=1
91,206,P69905|HBA_HUMAN,364.25,99,89,87,93,87,9.3872E8,8.9482E8,8.9892E8,9.5366E8,98,98,60,64,94,82,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dihydroxy; 4 more,15258,Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2
134,163,Q9UGT4|SUSD2_HUMAN,363.35,65,44,34,43,38,3.3352E8,3.8313E8,1.0816E8,1.2998E8,97,97,70,37,52,38,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation,90208,Sushi domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SUSD2 PE=1 SV=1
119,61,P00749|UROK_HUMAN,362.43,91,54,32,73,71,9.6429E7,1.134E8,3.1481E8,4.2764E8,107,106,34,23,90,75,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 5 more,48507,Urokinase-type plasminogen activator OS=Homo sapiens OX=9606 GN=PLAU PE=1 SV=2
136,54,P07339|CATD_HUMAN,361.31,84,66,55,49,50,4.6389E8,4.9885E8,1.3577E8,1.3083E8,101,97,70,43,53,29,Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,44552,Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1
143,76,P21399|ACOC_HUMAN,360.94,69,40,28,51,47,1.8231E8,1.5853E8,9.302E7,1.1235E8,104,104,51,28,64,46,Acetylation (N-term); Oxidation (M); Carbamidomethylation; Sodium adduct; Pyro-glu from Q,98399,Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3
144,123,Q93088|BHMT1_HUMAN,360.08,84,64,45,60,47,3.1144E8,2.8283E8,1.3538E8,1.4971E8,90,67,57,41,58,30,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Pyro-glu from Q; Biotinylation,44999,Betaine--homocysteine S-methyltransferase 1 OS=Homo sapiens OX=9606 GN=BHMT PE=1 SV=2
211,96,P55285|CADH6_HUMAN,359.93,58,33,17,38,36,8.5421E7,6.9664E7,1.8107E8,1.4939E8,68,62,37,13,51,27,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation,88309,Cadherin-6 OS=Homo sapiens OX=9606 GN=CDH6 PE=1 SV=1
187,73,P0DMV8|HS71A_HUMAN,359.65,68,37,28,56,48,3.0886E7,2.0116E7,4.7302E7,4.3104E7,77,35,32,18,66,30,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Pyro-glu from Q,70052,Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1
187,74,P0DMV9|HS71B_HUMAN,359.65,68,37,28,56,48,3.0886E7,2.0116E7,4.7302E7,4.3104E7,77,35,32,18,66,30,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Pyro-glu from Q,70052,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1
177,77,P02649|APOE_HUMAN,358.84,85,48,42,76,71,1.1844E8,9.6359E7,2.2602E8,1.8968E8,76,76,28,18,70,39,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 5 more,36154,Apolipoprotein E OS=Homo sapiens OX=9606 GN=APOE PE=1 SV=1
142,95,P39060|COIA1_HUMAN,357.94,22,14,11,15,10,8.0459E8,1.0759E9,2.4159E8,2.4135E8,83,83,68,39,59,23,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 5 more,178187,Collagen alpha-1(XVIII) chain OS=Homo sapiens OX=9606 GN=COL18A1 PE=1 SV=5
62,442,P01764|HV323_HUMAN,356.89,84,63,46,74,67,,,3.2778E7,2.2811E7,141,12,60,34,235,90,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; 27 more,12582,Immunoglobulin heavy variable 3-23 OS=Homo sapiens OX=9606 GN=IGHV3-23 PE=1 SV=2
182,148,P02751|FINC_HUMAN,354.09,42,22,12,18,10,1.1349E8,1.2814E8,6.7221E7,5.9436E7,92,92,46,31,52,21,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q; Mutation,272318,Fibronectin OS=Homo sapiens OX=9606 GN=FN1 PE=1 SV=5
135,195,Q96IU4|ABHEB_HUMAN,352.94,94,76,75,57,52,6.3526E8,6.624E8,1.5719E8,1.3632E8,80,80,85,56,35,21,Acetylation (N-term); Oxidation (M); Phosphorylation (STY); Deamidation (NQ); Carbamidomethylation; 3 more,22346,Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1
156,121,P04217|A1BG_HUMAN,351.96,83,64,48,66,57,3.6416E8,4.2694E8,9.9636E7,7.6579E7,79,79,59,45,42,26,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Ammonia-loss (N); Pyro-carbamidomethyl; Addition of Carbon to cysteine,54254,Alpha-1B-glycoprotein OS=Homo sapiens OX=9606 GN=A1BG PE=1 SV=4
65,425,A0A0B4J1X5|HV374_HUMAN,351.67,84,73,44,83,78,2.5177E7,2.3255E7,9.5386E7,7.7419E7,130,30,54,27,230,97,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); 28 more,12840,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1
130,155,P12111|CO6A3_HUMAN,350.97,17,11,8,12,7,3.7861E8,3.3635E8,1.3705E8,1.172E8,99,99,66,40,67,33,Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; Sodium adduct; 2 more,343668,Collagen alpha-3(VI) chain OS=Homo sapiens OX=9606 GN=COL6A3 PE=1 SV=5
202,87,P07900|HS90A_HUMAN,350.94,67,29,26,44,38,3.025E7,4.925E7,8.78E7,2.4738E7,70,39,23,26,47,37,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Ubiquitination; Carbamylation; 2 more,84660,Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5
190,162,Q9H3G5|CPVL_HUMAN,350.80,75,42,28,43,38,1.7152E8,1.9505E8,7.7789E7,9.1209E7,77,77,47,38,34,26,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q; Mutation,54164,Probable serine carboxypeptidase CPVL OS=Homo sapiens OX=9606 GN=CPVL PE=1 SV=2
154,135,P0DOX6|IGM_HUMAN,349.73,65,29,30,51,36,2.3396E6,2.7654E6,1.3789E7,5.1968E6,68,9,31,13,77,52,Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; Carbamylation; 3 more,63486,Immunoglobulin mu heavy chain OS=Homo sapiens OX=9606 PE=1 SV=2
181,194,Q5D862|FILA2_HUMAN,348.25,29,12,6,17,10,1.0984E8,1.601E7,6.6781E7,4.4075E7,77,73,60,15,53,23,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,248072,Filaggrin-2 OS=Homo sapiens OX=9606 GN=FLG2 PE=1 SV=1
191,115,Q96KP4|CNDP2_HUMAN,347.96,83,59,38,62,54,2.9139E8,3.0322E8,1.0398E8,1.1743E8,76,76,45,21,52,28,Oxidation (M); Carbamidomethylation; Pyro-glu from Q; Amidation,52879,Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2
209,63,Q14914|PTGR1_HUMAN,344.28,86,51,58,57,49,2.081E8,2.8396E8,6.8075E7,7.9742E7,65,65,33,38,36,23,Acetylation (N-term); Oxidation (M); Acetylation (K); Carbamidomethylation; Pyro-glu from Q; Mutation,35870,Prostaglandin reductase 1 OS=Homo sapiens OX=9606 GN=PTGR1 PE=1 SV=2
114,356,P01591|IGJ_HUMAN,344.05,86,74,62,77,53,1.3755E9,1.7206E9,3.1013E9,2.8624E9,70,70,39,44,111,48,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 6 more,18099,Immunoglobulin J chain OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=4
179,127,O75891|AL1L1_HUMAN,344.03,70,28,25,46,52,6.6218E7,6.8442E7,7.3921E7,7.0488E7,78,76,29,22,61,40,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,98829,Cytosolic 10-formyltetrahydrofolate dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH1L1 PE=1 SV=2
219,129,O75309|CAD16_HUMAN,343.18,62,42,31,41,24,1.9384E8,1.6432E8,7.2869E7,5.8139E7,64,64,47,24,37,13,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,89923,Cadherin-16 OS=Homo sapiens OX=9606 GN=CDH16 PE=2 SV=1
117,513,P01619|KV320_HUMAN,342.97,83,61,62,83,67,4.1934E8,1.1576E8,5.2085E8,5.5024E8,106,42,45,32,108,47,Acetylation (N-term); Deamidation (NQ); Carbamidomethylation; Methylation(KR); Carbamidomethylation (DHKE  X@N-term); 15 more,12557,Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2
152,114,P02647|APOA1_HUMAN,342.59,87,62,48,72,73,1.6452E8,1.5967E8,1.6919E8,1.5381E8,80,80,37,24,68,48,Oxidation (M); Deamidation (NQ); Pyro-glu from Q; Tryptophan oxidation to kynurenin; Mutation,30778,Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1
137,176,P29622|KAIN_HUMAN,341.86,69,45,43,59,48,2.3792E8,1.975E8,1.2058E8,1.1889E8,90,89,55,32,65,42,Acetylation (N-term); Oxidation (M); Deamidation (NQ),48542,Kallistatin OS=Homo sapiens OX=9606 GN=SERPINA4 PE=1 SV=3
200,137,P54802|ANAG_HUMAN,341.51,61,32,24,42,32,1.0256E8,6.3034E7,6.7188E7,6.2898E7,76,76,54,22,40,21,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Sodium adduct; Pyro-glu from Q,82266,Alpha-N-acetylglucosaminidase OS=Homo sapiens OX=9606 GN=NAGLU PE=1 SV=2
185,110,Q13510|ASAH1_HUMAN,341.45,80,44,51,47,50,2.6279E8,3.4075E8,1.5268E8,1.4424E8,76,76,43,32,43,31,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dihydroxy; Carbamylation; 3 more,44660,Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=5
118,198,P11597|CETP_HUMAN,341.28,77,53,46,59,43,4.2915E8,4.6408E8,1.9074E8,1.631E8,97,97,79,42,63,39,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Sodium adduct; Pyro-glu from Q,54756,Cholesteryl ester transfer protein OS=Homo sapiens OX=9606 GN=CETP PE=1 SV=2
159,145,Q92692|NECT2_HUMAN,339.37,61,49,50,33,27,4.0894E8,6.8737E8,1.2867E8,1.5877E8,81,80,66,53,30,22,Acetylation (N-term); Oxidation (M); Phosphorylation (STY); Deamidation (NQ); Carbamidomethylation; 3 more,57742,Nectin-2 OS=Homo sapiens OX=9606 GN=NECTIN2 PE=1 SV=1
183,66,P14618|KPYM_HUMAN,339.25,85,43,28,77,62,6.5001E7,2.9906E7,1.0344E8,9.8978E7,66,61,37,21,61,31,Acetylation (N-term); Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; 2 more,57937,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4
72,452,P01780|HV307_HUMAN,337.76,84,63,45,79,69,2.0728E7,1.3272E7,2.1187E7,9.5813E6,115,12,60,32,193,85,Acetylation (N-term); Oxidation (M); Phosphorylation (STY); Deamidation (NQ); Carbamidomethylation; 26 more,12943,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2
195,134,P35858|ALS_HUMAN,337.71,78,41,26,68,49,9.0973E7,5.5082E7,8.7095E7,8.4019E7,81,81,35,15,65,28,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Sodium adduct; Mutation,66035,Insulin-like growth factor-binding protein complex acid labile subunit OS=Homo sapiens OX=9606 GN=IGFALS PE=1 SV=1
265,128,Q8WUM4|PDC6I_HUMAN,337.49,58,29,17,37,24,3.9582E7,2.7454E7,2.2343E7,1.9899E7,61,61,24,17,40,18,Acetylation (N-term); Oxidation (M); Carbamidomethylation; Sodium adduct; Pyro-glu from Q,96023,Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
132,229,A5A3E0|POTEF_HUMAN,337.27,19,13,14,12,10,,,,,76,0,69,61,41,32,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; 4 more,121444,POTE ankyrin domain family member F OS=Homo sapiens OX=9606 GN=POTEF PE=1 SV=2
151,151,P07602|SAP_HUMAN,337.12,51,28,20,43,31,2.7266E8,4.4632E8,3.6073E8,6.2328E8,60,60,26,25,75,49,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,58113,Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2
81,448,A0A0B4J1Y9|HV372_HUMAN,336.47,90,54,34,87,61,5.5078E6,,2.4819E7,2.1174E7,101,17,59,28,166,83,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); 22 more,13203,Immunoglobulin heavy variable 3-72 OS=Homo sapiens OX=9606 GN=IGHV3-72 PE=3 SV=1
232,106,P25325|THTM_HUMAN,335.70,85,47,59,60,38,1.0679E8,2.1586E8,7.8062E7,4.9244E7,53,53,31,31,36,18,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Pyro-glu from Q,33178,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3
121,299,P17900|SAP3_HUMAN,335.55,87,59,53,64,58,2.4327E9,2.5157E9,6.758E8,8.963E8,75,75,88,52,46,29,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Dihydroxy; 4 more,20838,Ganglioside GM2 activator OS=Homo sapiens OX=9606 GN=GM2A PE=1 SV=4
189,140,P34896|GLYC_HUMAN,334.99,84,47,39,54,56,9.3181E7,8.008E7,8.6237E7,8.7622E7,74,68,45,32,43,25,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamylation; Sodium adduct,53083,Serine hydroxymethyltransferase  cytosolic OS=Homo sapiens OX=9606 GN=SHMT1 PE=1 SV=1
228,136,P43251|BTD_HUMAN,334.68,66,45,37,36,39,2.1214E8,2.0467E8,4.5989E7,5.2384E7,54,54,48,26,26,17,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q; Amidation; Tryptophan oxidation to oxolactone,61133,Biotinidase OS=Homo sapiens OX=9606 GN=BTD PE=1 SV=2
74,524,P01763|HV348_HUMAN,334.01,73,63,48,66,44,,5.9154E7,,,110,2,61,37,183,81,Acetylation (N-term); Oxidation (M); Phosphorylation (STY); Deamidation (NQ); Carbamidomethylation; 26 more,12813,Immunoglobulin heavy variable 3-48 OS=Homo sapiens OX=9606 GN=IGHV3-48 PE=1 SV=2
